hallazgo_id,plan_id,auditor,name_hallazgo,capitulo,dependencia,descripcion,causa,efecto
110,4,slromerop,74,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.2.1. Gestión de Servicios (pág. 174 a 180).
En el caso de los servicios no cubiertos por el Instituto, fue informado que estos se siguen de acuerdo a las instrucciones y/o información documentada de la Universidad Distrital.  Lo anterior como consecuencia de que el IDEXUD es uno de los actores que hace parte del Sistema de Extensión y los “programas de educación permanente, cursos, seminarios y demás programas destinados a la difusión de los conocimientos, al intercambio de experiencias, así como las actividades de servicio tendientes a procurar el bienestar general de la comunidad y la satisfacción de las necesidades de la sociedad” son ejecutados por las facultades de la Universidad (Facultad Artes - Facultad de Ciencia y Educación - Facultad de Ingeniería - Facultad Medio Ambiente - Facultad Tecnología).
De acuerdo a lo expuesto de manera anterior, no se evidencia que el proceso de Gestión de Servicios genere seguimiento y control sobre la ejecución de todos los proyectos suscritos por la Universidad Distrital con terceros.  Sin embargo, los mantiene en el Sistema de Información de Extensión – SIEXUD (ochocientos ochenta y nueve (889) suscritos durante los años 2012 a 2020).",* Fallas en la implementación de controles,
111,4,slromerop,75,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.2.2. Gestión de Formación y Capacitación (pág. 180 a 193).
En adición a la no evidencia de documentos soporte en el SIEXUD, los siguientes contratos registran estado ""En Ejecución"" pese a que su fecha de terminación ya ha transcurrido:
- Contrato FAC-ING-8005 celebrado entre la Universidad Distrital Francisco José de Caldas y el IDEXUD con fecha de inicio 19/08/2020 y fecha de finalización 18/10/2020 no se observó documentos soporte en el SIEXUD.  Adicionalmente, con corte al 15 de noviembre de 2020 este proyecto aún se encuentra ""En ejecución"",  pese a que su fecha de terminación fue el 18 de octubre.

- Contrato FAC-TECNO-8008 celebrado entre el IDEXUD y la Universidad Distrital Francisco José de Caldas con fecha de inicio 02/07/2020 y fecha de finalización 01/10/2020 no se observó en el SIEXUD los documentos soporte.  Adicionalmente, con corte al 15 de noviembre de 2020 este proyecto aún se encuentra ""En ejecución"", pese a que su fecha de terminación fue el 10 de octubre.",Información desactualizada de los proyectos de extensión  en el SIEXUD ,
112,4,slromerop,76,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.2.2. Gestión de Formación y Capacitación (pág. 180 a 193).
En la validación de los siguientes contratos, se evidenciaron que los valores a pagar en el formato presupuesto proyectos EPS-PR-003-ER-020, presentan inconsistencias en los valores y horas asignadas de cada una de las personas del proyecto.
- Contrato FAC-ASAB-8002 con fecha de inicio 02/03/2020 y fecha de finalización 01/08/2020 celebrado entre el IDEXUD y la Universidad Distrital Francisco José de Caldas.  Adicionalmente, con corte 15 de noviembre de 2020, este proyecto aún se encuentra ""En Ejecución"" pese a que su fecha de terminación fue el 1 de agosto.
- Contrato FAC-ASAB-8003 con fecha de inicio 02/03/2020 y fecha de finalización 01/07/2020 celebrado entre la Universidad Distrital Francisco José de Caldas y el IDEXUD.
- Contrato FAC-CIE-8006 con fecha de inicio 16/06/2020 y fecha de finalización 15/10/2020 entre el IDEXUD y la Universidad Distrital Francisco José de Caldas. Adicionalmente, con corte al 15 de noviembre de 2020, este proyecto  aún se encuentra ""En Ejecución"" pese a que su fecha de terminación fue el 15 de octubre.",Información desactualizada de los proyectos de extensión  en el SIEXUD ,
113,4,slromerop,77,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.2.2. Gestión de Formación y Capacitación (pág. 180 a 193).
En el listado allegado de los 310 proyectos de educación continuada ejecutados entre el 2012 y 2019, no es posible verificar la cantidad de docentes, instructores u otros contratados para la ejecución de cada proyecto.",Información desactualizada de los proyectos de extensión  en el SIEXUD ,
114,4,slromerop,78,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.2.2. Gestión de Formación y Capacitación (pág. 180 a 193).
Los trescientos diez (310) proyectos de educación continuada ejecutados entre el 2012 y 20219 tienen la misma fecha de inicio y finalización.  Por tanto, no es posible realizar la trazabilidad y verificación del cumplimiento de los tiempos enmarcados en las propuestas de estos.",Fallas en la implementación de controles,
115,4,slromerop,79,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.2.2. Gestión de Formación y Capacitación (pág. 180 a 193).
En la totalidad de los proyectos en los cuales se realizó ajuste al presupuesto, se observó que, en la ejecución del presupuesto inicial y el ajuste, los valores son los mismos.",Fallas en la implementación de controles,
116,4,slromerop,80,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.2.2. Gestión de Formación y Capacitación (pág. 180 a 193).
En la totalidad de los proyectos en los cuales se realizó ajuste al presupuesto, se observó que, en la ejecución del presupuesto inicial y el ajuste, los valores son los mismos.",Fallas en la implementación de controles,
117,4,slromerop,81,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.2.3. Gestión de Proyección Social (pág. 193 a 197).
Respecto al cumplimiento de las actividades de seguimiento realizadas en el proceso, se verificaron los archivos de las auditorías internas realizadas durante el 2019 (1 observación) y 2020 (2 observaciones).  Con relación a los soportes de ejecución del plan de acción para atender cada una de las observaciones se evidenció lo siguiente:
- 2019: Se llevó a cabo el plan de acción para atender y cerrar la observación.  Sin embargo, no se remitieron soportes de su ejecución.
- 2020: Con corte al 30 de septiembre del 2020, no se han ejecutado las acciones para atender las observaciones realizadas.",Fallas en la implementación de controles,
118,4,slromerop,82,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.3.1. Gestión de Talento Humano (pág. 198 a 204).
El proceso de talento humano documentado en el IDEXUD no actúa de manera funcional e independiente.",* Fallas en la implementación de controles,
119,4,slromerop,83,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.3.1. Gestión de Talento Humano (pág. 198 a 204).
El proceso de talento humano documentado en el IDEXUD no actúa de manera funcional e independiente.",* Fallas en la implementación de controles,
120,4,slromerop,84,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.3.1. Gestión de Talento Humano (pág. 198 a 204).
Se realizó la verificación del plan de trabajo y ejecución de actividades del Señor Diego Mauricio Rojas Cachope con base en la información enviada por el Instituto en respuesta al RM-0343-21 del 27 de enero de 2021, http://200.69.103.17/IDEXUD/siexud/INF_AUDITORIA/Honorarios_Auditoria/Diego_Rojas/, evidenciando que dentro del link se relacionan soportes en carpetas correspondientes a los meses de agosto, septiembre, octubre y noviembre de 2020, aun cuando su contrato fue firmado desde el 10 de junio de 2020 con una duración de 201 días.",Información desactualizada de los proyectos de extensión  en el SIEXUD ,
121,4,slromerop,85,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.3.1. Gestión de Talento Humano (pág. 198 a 204).
Se realizó la verificación del plan de trabajo y ejecución de actividades del Señor Diego Mauricio Rojas Cachope con base en la información enviada por el Instituto en respuesta al RM-0343-21 del 27 de enero de 2021, http://200.69.103.17/IDEXUD/siexud/INF_AUDITORIA/Honorarios_Auditoria/Diego_Rojas/, evidenciando que dentro del link se relacionan soportes en carpetas correspondientes a los meses de agosto, septiembre, octubre y noviembre de 2020, aun cuando su contrato fue firmado desde el 10 de junio de 2020 con una duración de 201 días.",Fallas en la implementación de controles,
122,4,slromerop,86,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.3.2. Comunicaciones (pág. 204 a 209).
Las fichas de los indicadores del proceso cuentan con última medición realizada en el cuarto trimestre de 2019 y no fueron evidenciadas mediciones para el año 2020.",Fallas en la implementación de controles,
123,4,slromerop,87,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.3.3. Gestión Administrativa (pág. 209 a 212).
De acuerdo con las mediciones reportadas durante el año 2020 en los indicadores del proceso, se evidenció que la gran mayoría supero la meta establecida, por lo cual es importante ajustar la meta o verificar y ajustar la fórmula de cálculo para todos los indicadores del proceso.",* Fallas en la implementación de controles,
124,4,slromerop,88,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.3.4. Gestión de Licitaciones e Invitación Directa (pág. 212 a 222).
Los siguientes proyectos no cumplieron con el tiempo establecido para la elaboración del acta según el tiempo definido en los contratos suscritos:
-6405 - 6324 -6281 - 6279 - 6352 - 6448
",* Fallas en la implementación de controles,
125,4,slromerop,89,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.3.4. Gestión de Licitaciones e Invitación Directa (pág. 212 a 222).
De los convenios con número interno 6447, 6448 y 6457 no se lo logra identificar la cantidad de estudiantes mínimos requeridos para el inicio de los cursos según lo establece el manual operativo de proyectos de extensión 2020.",Información desactualizada de los proyectos de extensión  en el SIEXUD ,
126,4,slromerop,90,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.3.4. Gestión de Licitaciones e Invitación Directa (pág. 212 a 222).
Realizando la verificación de la documentación se identificó que el convenio identificado con número interno 6459 no llegó al punto de equilibrio el cual era de 15 estudiantes y según el manual operativo de proyectos de extensión 2020, en su numeral 2.2.6 Promoción y divulgación del proyecto, establece que si no se logra el 100% del punto de equilibrio se considera que el proyecto no es viable, pero, se evidencia un aval por parte el supervisor para dar continuidad al curso teniendo en cuenta la dificultad que estaban presentando para realizar la devolución del dinero.",Información desactualizada de los proyectos de extensión  en el SIEXUD ,
127,4,slromerop,91,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.3.4. Gestión de Licitaciones e Invitación Directa (pág. 212 a 222).
De los proyectos suscritos entre el año 2012 al 2020, se evidenció que cincuenta y siete (57) de ellos no relacionan fecha de inicio, ni fecha de terminación.",Información desactualizada de los proyectos de extensión  en el SIEXUD ,
128,4,slromerop,92,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.3.4. Gestión de Licitaciones e Invitación Directa (pág. 212 a 222).
De los proyectos suscritos entre el año 2012 al 2020, se evidenció que cincuenta y siete (57) de ellos no relacionan fecha de inicio, ni fecha de terminación.",Información desactualizada de los proyectos de extensión  en el SIEXUD ,
129,4,slromerop,93,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.3.7. Gestión de los Sistemas de Información y Telecomunicaciones (pág. 225 a 230).
El IDEXUD carece de controles técnicos y administrativos que permitan garantizar la seguridad de la información del sistema SIEXUD, en sus tres componentes principales como lo son la confidencialidad, la integridad y la disponibilidad. ",Fallas en la implementación de controles,
130,4,slromerop,93,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.3.7. Gestión de los Sistemas de Información y Telecomunicaciones (pág. 225 a 230).
En seguimiento al hallazgo 14 del Informe RM-1723-30, y luego de realizar la validación al proceso de gestión de sistemas de la información, se observó que algunos usuarios activos en el sistema SIEXUD pertenecen a funcionarios de la Universidad dada la actividad que desarrollan dentro de algunos convenios y que estos usuarios tienen un perfil limitado. Es decir, a este sistema no solamente pueden acceder funcionarios vinculados al IDEXUD. Sin embargo, dicha situación no se encuentra documentada dentro de este proceso lo que implica una debilidad de control en el manejo y asignación de usuarios.",* Fallas en la implementación de controles,
131,5,slromerop,1,Auditoría Interna,SGSST,"Según Evaluación de estándares Mínimos Legales vigentes se evidencia el incumplimiento del numeral 4.2.5 Mantenimiento periódico de instalaciones, equipos, máquinas, herramientas, sin contar con programas para las áreas de laboratorio, talleres y recursos físicos.","Ausencia de programas de mantenimiento preventivo y correctivo de las instalaciones, maquina y equipos de la Universidad.",
132,5,slromerop,2,Auditoría Interna,SGSST,"Según Evaluación de estándares Mínimos Legales vigentes se evidencia el incumplimiento del numeral 6.1.3 Revisión anual por la alta dirección, resultados y alcance de la auditoría. El SGSST reporta trimestralmente informes del SGSST socializando el estado del Subsistema, sin recibir retroalimentación por parte de rectoría sobre la gestión y avances.",Ausencia de soporte donde se evidencie socialización y retroalimentación por parte de la alta dirección acerca de la gestión del SGSST.,
133,6,slromerop,1,Auditoría Interna,OAAD,"Hallazgo al no contar con un procedimiento para el desarrollo de la segunda instancia en los procesos disciplinarios de la UDFCJ.
",Procedimientos SIGUD enfocados en las funciones de la Oficina Asesora de Asuntos Disciplinarios y no en el proceso mismo ,
134,6,slromerop,2,Auditoría Interna,OAAD,"Hallazgo por el no cumplimiento del manual de gestión para la administración del riesgo adoptado mediante Resolución No. 302 de 2021, en cuanto cada causa no tiene un control asociado.",Inexistencia de controles asociados a cada una de las causas,
135,6,slromerop,3,Auditoría Interna,OAAD,Hallazgo de la Oficina Asesora de Asuntos Disciplinarios por no tener identificado el tratamiento de riesgos en la matriz integral de riesgos de la Universidad.,Inexistencia de controles asociados a cada una de las causas,
136,6,slromerop,5,Auditoría Interna,OAAD,Hallazgo por el no reporte de la información en el sistema de gestión de planes de mejoramiento SISIFO,Falta de capacitación en el manejo del aplicativo SISIFO por parte de la persona que tiene la responsabilidad asignada ,
137,6,slromerop,6,Auditoría Interna,OAAD,Hallazgo por el no cumplimiento de actividades generales del plan de acción de la vigencia 2021,La imposibilidad de asistir presencialmente a la oficina,
138,7,slromerop,2.4.2.,Auditoría Interna,OAS,"Alta rotación de personal debido a el tipo de contratación por CPS de la mayoría de su equipo de trabajo, lo cual genera alta rotación de las personas que se vinculan a la Universidad, reflejándose esto en la perdida de procesos de capacitación y posibles pérdidas de información y continuidad de los procesos que estas personas llevan a cabo. Lo cual redunda en atrasos en las tareas y proyectos que se adelantan en esta oficina, por las nuevas capacitaciones y reinducciones a los colaboradores entrantes. ","La naturaleza del contrato, los saldos y oferta del mercado hacen factores importantes para que se presente la alta rotación de personal ",
139,7,slromerop,2.4.3,Auditoría Interna,OAS,"Falta de los manuales de usuario de algunos de los aplicativos que se administran desde esta área, se ratifica este hallazgo, ya que estos facilitan y hacen parte fundamental del proceso de capacitación a las personas que los utilizan. ",Falta de personal para el apoyo en la generación de manuales de usuario ,
140,7,slromerop,2.4.3,Auditoría Interna,OAS,"Falta de los manuales de usuario de algunos de los aplicativos que se administran desde esta área, se ratifica este hallazgo, ya que estos facilitan y hacen parte fundamental del proceso de capacitación a las personas que los utilizan. ",Falta de personal para el apoyo en la generación de manuales de usuario ,
141,7,slromerop,2.4.4,Auditoría Interna,OAS,"Procedimientos y formatos definidos en el SIGUD para esta área, ya que se evidencia que estos no se actualizan desde el año 2017 y estos deberían ser revisados y actualizados con mayor periodicidad.",No se han realizado actualizaciones por que los procedimientos y formatos definidos se adecuan a los desarrollados por la oficina,
142,7,slromerop,2.4.5,Auditoría Interna,OAS,"Criticidad de estas políticas, con respecto al proceso de Seguridad de la Información, que se encuentran en su fase inicial de definición e implementación en la Universidad, lo cual es preocupante, ya que son necesarias las políticas definidas por la Universidad para la continuidad, privacidad y seguridad de la información.",No se ha asignado un presupuesto para poder ejecutar este proyecto,
143,7,slromerop,"
3.4.1.",Auditoría Interna,RITA,"Despues de verificada la información aportada por la Red RITA, en cuanto a los manuales de usuario de los aplicativos, se evidencio que el 53% es decir 9 de los 17 aplicativos, no cuentan con dichos documentos, los cuales son claves para realizar los procesos de capacitacipon en el uso de los aplicativos que administra esta oficina, por tal razón se evidencia un posible hallazgo, ya que los aplicativos deben contar con dichos manuales.","Falta de aplicación de acciones de seguimiento, en los procesos de desarrollo de software, que garanticen la creación de los manuales de aplicativos de RITA ",
144,7,slromerop,"
3.4.2.",Auditoría Interna,RITA,"De acuerdo con la información suministrada por la Red RITA en lo correspondiente a los procedimientos y formatos que se encuentran definidos en el SIGUD para esta área, podemos evidenciar que no se actualizan desde el año 2017, es decir hace 5 años no se evidencian actualizaciones, lo cual configura en un hallazgo, ya que estos se deben revisar y actualizar con mayor periodicidad.",Falta de acplicación de acciones de seguimiento en los procesos de documentación que garanticen la revisipn y actualización de guias e intructivos de manejo y aplicación de procedimientos,
145,7,slromerop,"
3.4.3.",Auditoría Interna,RITA,"De acuerdo con el análisis realizado a la información recopilada, se evidencia un posible hallazgo en la materialziación del riesgo N°6. ""Alta rotación de personal"", de acuerdo a los reportado, ya que el tipo de contratación por CPS de la mayoría de su equipo de trabajo, hace que se genere una alta rotación de personal, lo cual genera inconvenientes en el normal desarrollo de las tareas y actividades que demanda la Institución, generando posibles retrasos en los tiempos de respuesta a tareas matutinas, nuevos proyectos e investigaciones, por las reinducciones y nuevas capacitaciones a los profesionales entrantes y posibles pérdidas de información.",El tipo de perfil del contrato no corresponde con el perfil real de los contratistas y por tanto la remuneración es baja en comparación con el promedio del mercado.,
146,7,slromerop,"
3.4.4.",Auditoría Interna,RITA,"Analizando la información suministrada por la Red RITA, llama la atención que el proceso de Seguridad de la Información está en su fase inicial de definición e implementación en la Universidad, lo cual es preocupante ya que son necesarias las políticas definidas por la Universidad para la continuidad, privacidad y seguridad de la información, por lo tanto, se evidencia un posible hallazgo debido a la criticidad de estas políticas.",No se tiene conocimiento en relación a una política para la implementación de la siguiente fase del proceso de Seguridad de la Información en la Universidad.,
147,7,slromerop,4.4.1,Auditoría Interna,RED,"Con respecto a los procedimientos y formatos definidos, podemos evidenciar un posible hallazgo, ya que estos no se actualizan desde el año 2017 y se recomienda hacer una revisión y actualización de una manera más frecuente, ya que hace 5 años no se evidencian actualizaciones.",No actualizacion de los procedimientos ligados al proceso GSIT periodicamente. ,
148,7,slromerop,4.4.2,Auditoría Interna,RED,"Analizando la información relacionada con los aplicativos que administra la Red de Datos UDNet, podemos observar que los 8 aplicativos no cuentan con manuales de desarrollo, ni manuales de usuario, lo cual representa un hallazgo, ya que esto dificulta los procesos de actualización, corrección, y modificación de los aplicativos y adicionalmente dificulta los procesos de capacitación que se realizan a los usuarios de estos. Si bien es cierto, la Jefe de la Red de Datos UDNet envió una observación con respecto a este hallazgo, no se encuentran elementos de fondo para poder aceptarla, por consiguiente se ratifica este hallazgo.",No se cuenta con la documentación ligada a los aplicativos administrados por la Red de Datos.,
149,7,slromerop,4.4.4,Auditoría Interna,RED,"Se evidencia un posible hallazgo en la materialización del riesgo No. 6 ""Alta rotacion de personal"", descrito en el mapa de riesgos, debido a la  contratación por CPS de la mayoría de sus colaboradores, lo cual genera no solo reprocesos en temas de capacitación y reinducción, sino también puede generar perdida de información y de continuidad en los procesos y proyectos que se adelantan en esta oficina","La dependencia actualmente con una (1) persona de planta que ejerce la dirección de esta oficina y 22 colaboradores contratados por CPS, el personal contratado como CPS se va de la dependencia. ",
150,7,slromerop,4.4.5,Auditoría Interna,RED,"Analizando la información suministrada por la Red de Datos UDNet, llama la atención que el proceso de Seguridad de la Información está en su fase inicial de definición e implementación en la Universidad, lo cual es preocupante ya que son necesarias las políticas definidas por la Universidad para la continuidad, privacidad y seguridad de la información, por lo tanto, se evidencia un posible hallazgo debido a la criticidad de estas políticas. Con respecto a la observación enviada por la Red de Datos UDNet y dado que la Auditoría se realiza al Proceso de Gestión de Sistemas de Información y Las Telecomunicaciones, es decir un único proceso y dado que las otras dos dependencias aceptaron el hallazgo, se ratifica el mismo y deberán incluirse acciones concretas para mejorar esta situación tan relevante y fundamental para cualquier entidad hoy en día. ",No se cuentan con las politicas del proceso de seguridad de la informacion. ,
151,8,slromerop,2.1,Auditoría Interna,ODO,"Hallazgo en el proceso GD-PR-021, asignación y reconocimiento de puntos salariales, asignación al no incorporar el procedimiento de asignación de puntos salariales por producción el cual depende de este proceso","División de la información en dos procedimientos diferentes, GD-PR-015 y el GD-PR-021",
152,8,slromerop,2.3,Auditoría Interna,ODO,Hallazgo por la no celeridad en el proceso para la derogación de los puntos salariales.,No se cuenta con un procedimiento formal establecido para los procesos de derogación de puntaje asignado a los docentes,
153,8,slromerop,2.4,Auditoría Interna,ODO,Hallazgo por la gestión fiscal antieconómica por no aprobar los debidos descuentos por derogaciones.,No se cuenta con un seguimiento formal a las solicitudes de derogación realizadas a la Oficina Asesora Jurídica ,
154,8,slromerop,2.4,Auditoría Interna,ODO,Hallazgo por la gestión fiscal antieconómica por no aprobar los debidos descuentos por derogaciones.,Documentación incompleta para derogatoria de puntos y demoras en proyección de actos administrativos,
155,8,slromerop,2.4,Auditoría Interna,OAJ,Hallazgo por la gestión fiscal antieconómica por no aprobar los debidos descuentos por derogaciones.,Documentación incompleta para derogatoria de puntos y demoras en proyección de actos administrativos,
156,8,slromerop,2.4,Auditoría Interna,DRH,Hallazgo por la gestión fiscal antieconómica por no aprobar los debidos descuentos por derogaciones.,"Remisión a la División de Recursos Humanos por parte de la Oficina de Docencia, fuera del corte de nomina el acto administrativo de derogación o de correcciones de puntajes, que ya fueron parametrizados y liquidados, presentando novedades extemporáneas.",
157,8,slromerop,2.6,Auditoría Interna,ODO,Hallazgo por el no reporte de la información de planes de mejoramiento sistema de seguimiento y control de planes de mejoramiento - SÍSIFO,Falta de seguimiento del cargue de soportes en la plataforma SISIFO,
